liga-portugal,Olhanense,Ferreira,"[""60' Yellow_Away - Caetano"", ""90+0' Red_Card_Home - Mauricio""]",27,16.04.2011,20:15,0,0,0,0,Draw,2.29,3,2.92,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/bDfkEt1n/#/match-summary/match-summary
liga-portugal,Academica,Setubal,"[""39' Goal_Home - Fidalgo M."", ""41' Yellow_Home - Sougou M."", ""43' Yellow_Home - Bischoff A."", ""48' Yellow_Away - Silva R."", ""49' Yellow_Away - Valdomiro"", ""53' Yellow_Away - Zeca"", ""60' Red_Card_Away - Żółta kartka / Pedro J."", ""60' Yellow_Away - Pedro J."", ""69' Red_Card_Home - Żółta kartka / Sougou M."", ""71' Yellow_Home - Berger M."", ""76' Yellow_Away - Neca"", ""77' Yellow_Home - Grilo P."", ""81' Goal_Away - Mejolaro C."", ""83' Yellow_Home - Morais H."", ""87' Yellow_Away - Michel""]",27,15.04.2011,21:15,1,1,1,0,Draw,2.15,2.8,3.78,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/xv2SfJ0O/#/match-summary/match-summary
liga-portugal,Braga,Guimaraes,"[""40+0' Yellow_Home - Silvio"", ""44' Yellow_Away - Paulo J."", ""55' Yellow_Away - Ribeiro J."", ""62' Goal_Home - Paulao"", ""64' Goal_Home - Ukra"", ""66' Yellow_Away - Miguel R."", ""77' Goal_Home - Silva A."", ""80+0' Yellow_Away - Santana A."", ""90+0' Goal_Away - Penalty Edgar S.(Penalty )"", ""90+0' Yellow_Home - Kaka""]",26,11.04.2011,21:15,3,1,0,0,Home,1.75,3.3,4.71,1.75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/bqqe0NWn/#/match-summary/match-summary
liga-portugal,Naval,Benfica,"[""21' Goal_Home - Moraes B.(Curto M.)"", ""26' Yellow_Away - Jara F."", ""35' Goal_Away - Kardec Alan"", ""67' Yellow_Away - Filipe L."", ""82' Goal_Home - Marinho"", ""87' Yellow_Home - Camora M.""]",26,10.04.2011,21:15,2,1,1,1,Home,4.43,3.45,1.75,4.43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/rH2OeaoI/#/match-summary/match-summary
liga-portugal,Portimonense,FC Porto,"[""15' Yellow_Away - Sapunaru C."", ""49' Goal_Away - Hulk"", ""58' Goal_Home - Ruben(Candeias D.)"", ""61' Yellow_Home - Pessoa R."", ""62' Goal_Away - Falcao"", ""77' Yellow_Home - Candeias D."", ""83' Goal_Home - Mourad G."", ""84' Yellow_Away - Rolando"", ""85' Goal_Away - Maicon(Hulk)""]",26,10.04.2011,19:15,2,3,0,0,Away,6.19,4.2,1.48,1.48,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/nk9FcLG5/#/match-summary/match-summary
liga-portugal,Beira Mar,Olhanense,"[""59' Goal_Home - Eduardo W."", ""81' Red_Card_Home - Wang Gang"", ""85' Yellow_Home - Marques A.""]",26,10.04.2011,17:00,1,0,0,0,Home,2.25,2.7,3.37,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/4Q3KduWB/#/match-summary/match-summary
liga-portugal,Ferreira,Rio Ave,"[""17' Goal_Home - Rondon M."", ""42' Yellow_Home - Leao A."", ""45+0' Yellow_Away - Braga B."", ""49' Goal_Away - Tomas J."", ""49' Yellow_Home - Bura"", ""64' Goal_Away - Tomas J."", ""72' Yellow_Home - Ozeia"", ""73' Goal_Away - Braga B."", ""77' Goal_Away - Saulo"", ""78' Yellow_Home - Caetano"", ""79' Yellow_Away - Lionn"", ""80+0' Goal_Away - Saulo"", ""87' Yellow_Away - Tarantini"", ""90' Goal_Away - Tarantini"", ""90+0' Yellow_Away - Pinto T.""]",26,10.04.2011,17:00,1,6,1,0,Away,2.04,3.2,3.22,3.22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/EB7O5q9P/#/match-summary/match-summary
liga-portugal,Setubal,Leiria,"[""16' Yellow_Away - Pateiro R."", ""18' Yellow_Home - Zeca"", ""27' Goal_Home - William"", ""41' Yellow_Home - Silva R."", ""46' Goal_Home - Neca"", ""64' Yellow_Home - Santos N."", ""75' Goal_Home - Mejolaro C."", ""83' Goal_Home - Pedro J."", ""87' Goal_Away - Simoes F.""]",26,10.04.2011,17:00,4,1,1,0,Home,2.25,3,3,2.25,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/AJnaasng/#/match-summary/match-summary
liga-portugal,Sporting,Academica,"[""33' Goal_Home - Djalo Y."", ""35' Goal_Home - Djalo Y.(Vukcevic S.)"", ""45+0' Yellow_Home - Vukcevic S."", ""50' Yellow_Away - Nunes L."", ""52' Yellow_Home - Zapater A."", ""75' Yellow_Home - Santos A."", ""85' Yellow_Away - Sougou M.""]",26,09.04.2011,21:15,2,0,2,0,Home,1.43,4.09,7.57,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/4tn3b11a/#/match-summary/match-summary
liga-portugal,Maritimo,Nacional,"[""16' Goal_Home - Djalma"", ""25' Yellow_Away - Mateus"", ""47' Goal_Away - Barcelos D."", ""59' Yellow_Away - Alberto L."", ""66' Yellow_Home - Amaral L."", ""85' Yellow_Away - Mihelic R.""]",26,08.04.2011,21:15,1,1,1,0,Draw,1.83,3.2,3.97,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/GKgj13Ht/#/match-summary/match-summary
liga-portugal,Nacional,Ferreira,"[""84' Goal_Home - Costa E."", ""88' Yellow_Away - Simao D."", ""88' Yellow_Home - Amaro B."", ""89' Yellow_Away - Leao A."", ""90' Yellow_Away - Olimpio L."", ""90+0' Red_Card_Home - Żółta kartka / Amaro B.""]",25,04.04.2011,21:15,1,0,0,0,Home,1.98,3,4.01,1.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/hbbHprXa/#/match-summary/match-summary
liga-portugal,Benfica,FC Porto,"[""03' Yellow_Home - Aimar P."", ""09' Goal_Away - Guarin F."", ""14' Yellow_Home - Airton"", ""17' Goal_Home - Penalty Saviola J.(Penalty )"", ""17' Yellow_Away - Otamendi N."", ""21' Yellow_Home - Coentrao F."", ""26' Goal_Away - Penalty Hulk(Penalty )"", ""26' Yellow_Home - Jimenez R."", ""32' Yellow_Away - Fucile J."", ""68' Yellow_Home - Garcia J."", ""70' Red_Card_Away - Żółta kartka / Otamendi N."", ""82' Yellow_Away - Pereira A."", ""87' Red_Card_Home - Cardozo O."", ""88' Yellow_Home - Jardel"", ""90+3' Yellow_Away - Moutinho J.""]",25,03.04.2011,21:30,1,2,1,2,Away,2.4,3,2.97,2.97,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/0O1PrM1C/#/match-summary/match-summary
liga-portugal,Guimaraes,Sporting,"[""21' Yellow_Home - Teles B."", ""23' Goal_Away - Penalty Fernandez M.(Penalty )"", ""39' Yellow_Home - Targino T."", ""45' Yellow_Away - Carrico D."", ""45+3' Yellow_Away - Polga A."", ""50' Yellow_Away - Fernandez M."", ""72' Yellow_Home - Ribeiro J."", ""90+2' Goal_Home - Paulo J.(Edgar S.)""]",25,03.04.2011,19:15,1,1,0,1,Draw,2.84,3,2.35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/MwjYt0WO/#/match-summary/match-summary
